url;h1_result
https://prensa.presidencia.cl/fotonoticia.aspx?id=277417; 
https://www.cooperativa.cl/noticias/pais/tiempo/meteorologia-avisa-por-evento-de-altas-temperaturas-para-el-maule-nuble/2023-12-29/171752.html;Cooperativa.cl solicita tu consentimiento para usar tus datos personales con estos objetivos:
https://www.cooperativa.cl/noticias/pais/juegos-de-azar/polla/la-suerte-en-chile-los-ganadores-de-5-millones-de-este-28-de-diciembre/2023-12-28/103708.html;Cooperativa.cl solicita tu consentimiento para usar tus datos personales con estos objetivos:
https://www.cooperativa.cl/noticias/entretencion/television/periodista-de-mega-respondio-a-tuitera-que-la-trato-de-ordinaria-por-sus/2023-12-27/091747.html;Cooperativa.cl solicita tu consentimiento para usar tus datos personales con estos objetivos:
https://www.cooperativa.cl/noticias/pais/juegos-de-azar/polla/conoce-los-ganadores-de-la-suerte-en-chile-de-este-27-de-diciembre/2023-12-27/100247.html;Cooperativa.cl solicita tu consentimiento para usar tus datos personales con estos objetivos:
https://www.cooperativa.cl/noticias/pais/ff-aa-y-de-orden/ejercito/ejercito-compro-pasajes-aereos-por-un-precio-hasta-76-mas-caro-que-el/2023-12-29/152705.html;Cooperativa.cl solicita tu consentimiento para usar tus datos personales con estos objetivos:
https://www.cooperativa.cl/noticias/pais/transportes/automovilistas/ley-eat-6-vehiculos-no-podran-ser-usados-para-aplicaciones-de-transporte/2023-12-29/170339.html;Cooperativa.cl solicita tu consentimiento para usar tus datos personales con estos objetivos:
https://www.cooperativa.cl/noticias/mundo/argentina/javier-milei/gobierno-argentino-reprocho-el-llamado-a-huelga-general-de-la-cgt/2023-12-29/152548.html;Cooperativa.cl solicita tu consentimiento para usar tus datos personales con estos objetivos:
https://cooperativa.cl/noticias/pais/transportes/metro/hombre-armado-que-amenazo-a-pasajeros-causo-interrupcion-en-linea-4-del/2023-12-28/084914.html;Cooperativa.cl solicita tu consentimiento para usar tus datos personales con estos objetivos:
https://cooperativa.cl/noticias/corporativo/noticias/contenido-patrocinado/supergeek-en-cooperativa-chile-y-la-red-5g/2023-12-26/082951.html;Cooperativa.cl solicita tu consentimiento para usar tus datos personales con estos objetivos:
https://cooperativa.cl/noticias/pais/juegos-de-azar/polla/los-ultimos-ganadores-del-sorteo-de-5-millones-de-la-suerte-en-chile/2023-12-29/110233.html;Cooperativa.cl solicita tu consentimiento para usar tus datos personales con estos objetivos:
https://www.sopitas.com/noticias/polonia-denuncia-misil-ruso-entro-su-espacio-aereo/;"
			Polonia denuncia que un misil ruso entró en su espacio aéreo		"
https://www.sopitas.com/noticias/monoxido-de-carbono-intoxicacion-fuego-frio-mexico/;6 recomendaciones para prevenir una intoxicación por monóxido de carbono
https://www.sopitas.com/noticias/padres-normalistas-ayotzinapa-acceso-documentos-caso-2024-gobierno-mexico/;¿Qué significa? Padres de los 43 de Ayotzinapa tendrán acceso a los documentos del caso en 2024
https://www.sopitas.com/deportes/casos-mas-conocidos-cachirules-falsearon-edad-futbol/;"
			Los casos más conocidos de cachirules que falsearon su edad en el futbol		"
https://www.sopitas.com/cine-y-tv/paul-schrader-leonardo-dicaprio-killers-of-the-flower-moon-reflexion-personaje/;"
			¿El idiota? Así la crítica de Paul Schrader a Leonardo DiCaprio en ‘Killers Of The Flower Moon’		"
https://www.sopitas.com/noticias/extrana-leyenda-coche-abandonado-cuerpo-yucatan/;"
			La extraña leyenda en un coche abandonado con un cuerpo en Yucatán: “No reanimar. Virus”		"
https://www.sopitas.com/mientras-tanto/en-el-mar-el-ano-nuevo-es-mas-sabroso-y-aqui-te-contamos-porque/;"
			En el mar, el Año Nuevo es más sabroso y aquí te contamos porqué		"
https://www.sopitas.com/deportes/record-negativo-detroit-pistons-racha-mas-larga-partidos-perder/;El récord negativo al que apuntan los Detroit Pistons en la NBA antes de terminar el 2023
https://www.sopitas.com/mientras-tanto/toco-humano-hombre-convirtio-perro-entrenamiento-video-viral/;"
			¿Se acuerdan del hombre que se ‘convirtió’ en perro? Pues ya hasta toma entrenamiento canino		"
https://www.sopitas.com/noticias/boing-memes-mexicana-aviacion-boeing/;"
			Lleve sus memes del error por el regreso de Mexicana de Aviación: De fresa y al tiempo, por favor		"
https://enfoquenoticias.com.mx/caen-cinco-sujetos-relacionados-con-el-robo-a-la-casa-de-miguel-bose/;enfoquenoticias.com.mx
https://enfoquenoticias.com.mx/migrantes-cuestionan-el-conteo-que-hace-lopez-obrador-de-caravana/;enfoquenoticias.com.mx
https://enfoquenoticias.com.mx/el-gobierno-de-argentina-reprocha-la-convocatoria-a-una-huelga-general/;enfoquenoticias.com.mx
https://enfoquenoticias.com.mx/toma-nota-bancos-abriran-el-1-de-enero/;enfoquenoticias.com.mx
https://enfoquenoticias.com.mx/carlo-ancelotti-renueva-con-el-real-madrid-hasta-2026/;enfoquenoticias.com.mx
https://enfoquenoticias.com.mx/gobierno-de-mexico-abre-acceso-a-todos-los-archivos-del-caso-ayotzinapa/;enfoquenoticias.com.mx
https://enfoquenoticias.com.mx/el-inai-va-tras-auditorias-de-la-asf/;enfoquenoticias.com.mx
https://enfoquenoticias.com.mx/a-diez-anos-del-accidente-de-esqui-de-schumacher/;enfoquenoticias.com.mx
https://enfoquenoticias.com.mx/el-colombiano-nelson-deossa-ficha-por-el-pachuca/;enfoquenoticias.com.mx
https://enfoquenoticias.com.mx/toma-nota-bancos-abriran-el-1-de-enero/;enfoquenoticias.com.mx
https://www.luznoticias.mx/2023-12-29/sinaloa/autoridades-del-ayuntamiento-de-ahome-llaman-a-festejar-sin-disparos-al-aire-en-ano-nuevo-/189961;"Autoridades del Ayuntamiento de Ahome llaman a festejar sin disparos al aire en Año Nuevo
"
https://www.luznoticias.mx/2023-12-29/policiaca/masacre-en-fiesta-de-xv-anos-en-ciudad-obregon-matan-a-6-y-dejan-26-heridos/189925;"Masacre en fiesta de XV años en Ciudad Obregón; matan a 6 y dejan 26 heridos"
https://www.luznoticias.mx/2023-12-29/policiaca/lider-criminal-abatido-en-fiesta-de-xv-anos-en-obregon-tenia-5-ordenes-de-aprehension-fiscalia/189939;Líder criminal abatido en fiesta de XV años en Obregón tenía 5 órdenes de aprehensión: Fiscalía
https://www.luznoticias.mx/2023-12-29/mexico/fiscalia-atribuye-masacre-en-xv-anos-a-celula-criminal-que-opera-en-ciudad-obregon/189938;Fiscalía atribuye masacre en XV años a célula criminal que opera en Ciudad Obregón
https://www.luznoticias.mx/2023-12-29/sinaloa/se-registran-largas-filas-en-casetas-de-cobro-por-visitas-foraneas-de-ano-nuevo-en-sinaloa-/189927;"Se registran largas filas en casetas de cobro por visitas foráneas de Año Nuevo en Sinaloa 
"
https://www.luznoticias.mx/2023-12-29/sinaloa/retrasan-apertura-del-bulevar-rosales-en-los-mochis-por-temas-financieros/189934;Retrasan apertura del bulevar Rosales en Los Mochis por temas financieros
https://www.luznoticias.mx/2023-12-29/sinaloa/intensificaran-operativos-en-ano-nuevo-para-evitar-disparos-al-aire-y-uso-de-pirotecnia-en-culiacan-/189897;"Intensificarán operativos en Año Nuevo para evitar disparos al aire y uso de pirotecnia en Culiacán 
"
https://www.luznoticias.mx/2023-12-29/sinaloa/ariana-la-nina-que-se-quemo-con-manteca-hirviendo-fue-trasladada-a-california/189876;Ariana, la niña que se quemó con manteca hirviendo, fue trasladada a California
https://www.luznoticias.mx/2023-12-29/sinaloa/de-cuanto-es-la-multa-en-sinaloa-por-no-contar-con-el-seguro-de-auto/189913;¿De cuánto es la multa en Sinaloa por no contar con el seguro de auto?
https://www.luznoticias.mx/2023-12-29/policiaca/mujer-es-detenida-con-97-kg-de-pirotecnia-en-los-mochis-/189963;Detienen a mujer con 97 kilos de pirotecnia en Los Mochis
https://aristeguinoticias.com/2912/kiosko/24-peliculas-imperdibles-que-saldran-en-2024/;
https://aristeguinoticias.com/2912/mexico/amlo-quita-candado-a-todos-los-archivos-de-ayotzinapa-a-familiares-de-los-43-desaparecidos/;AMLO quita candado a todos los archivos de Ayotzinapa a familiares de los 43 desaparecidos
https://aristeguinoticias.com/2912/mexico/asi-funcionara-la-megafarmacia-para-abastecer-en-48-horas-a-todo-el-pais/;Así funcionará la Megafarmacia para abastecer en 48 horas a todo el país
https://aristeguinoticias.com/2912/mexico/salinas-de-gortari-es-el-expresidente-vivo-mas-rico-de-todos-amlo/;Salinas de Gortari es el expresidente vivo más rico de todos: AMLO
https://aristeguinoticias.com/2912/mexico/masacre-en-fiesta-de-xv-anos-en-ciudad-obregon-deja-6-muertos/;Masacre en fiesta de XV años en Ciudad Obregón deja 6 muertos
https://aristeguinoticias.com/2912/mexico/fiscalia-no-encontro-2-cuerpos-en-mina-el-pinabete-sino-2-fragmentos-oseos-periodista-video/;
https://aristeguinoticias.com/2912/mexico/alerta-llegaran-a-mexico-dos-frentes-frios-para-ano-nuevo/;¡Alerta! Llegarán a México dos frentes fríos para Año Nuevo
https://aristeguinoticias.com/2812/mexico/metro-metrobus-rtp-cablebus-estos-son-los-horarios-para-el-31-de-diciembre-y-1-de-enero/;Metro, Metrobús, RTP, Cablebús... estos son los horarios para el 31 de diciembre y 1 de enero
https://aristeguinoticias.com/2912/kiosko/que-paises-no-celebran-ano-nuevo-el-1-de-enero/;¿Qué países no celebran Año Nuevo el 1 de enero?
https://aristeguinoticias.com/2912/mexico/fotos-rescatan-13-perros-pitbull-hacinados-en-criadero-clandestino-de-magdalena-contreras/;Fotos | Rescatan 13 perros pitbull hacinados en criadero clandestino de Magdalena Contreras
https://mvsnoticias.com/entretenimiento/2023/12/29/miguel-angel-fuentes-quien-era-de-que-murio-el-actor-apodado-como-el-hulk-mexicano-620370.html;Miguel Ángel Fuentes: Quién era y de qué murió el actor apodado como “El Hulk Mexicano”
https://mvsnoticias.com/nacional/2023/12/29/amlo-inaugura-megafarmacia-en-edomex-la-mas-grande-del-mundo-afirma-620368.html;"AMLO inaugura megafarmacia en Edomex; 'la más grande del mundo', afirma"
https://mvsnoticias.com/nacional/policiaca/2023/12/29/tribunal-revoca-sentencia-de-15-anos-de-prision-impuesta-socio-de-juan-collado-620401.html;Tribunal revoca sentencia de 15 años de prisión impuesta a socio de Juan Collado
https://mvsnoticias.com/nacional/2023/12/29/tension-en-el-sur-del-edomex-bloqueos-en-sultepec-para-impedir-entrada-del-ejercito-620371.html;"Tensión en el sur del Edomex; bloqueos en Sultepec para impedir entrada del ejército"
https://mvsnoticias.com/nacional/estados/2023/12/29/balacera-en-una-fiesta-de-15-anos-en-sonora-deja-muertos-25-heridos-620381.html;Balacera en una fiesta de 15 años en Sonora deja 6 muertos y 25 heridos
https://mvsnoticias.com/tendencias/ciencia-tecnologia/2023/12/29/moto-g22-vs-moto-g72-caracteristicas-precios-cual-es-mejor-620215.html;Moto G22 vs Moto G72: características y precios, ¿cuál es mejor?
https://mvsnoticias.com/economia/2023/12/29/pension-issste-cuando-depositan-el-pago-de-enero-la-segunda-parte-del-aguinaldo-620376.html;Pensión ISSSTE: ¿Cuándo depositan el pago de enero y la segunda parte del aguinaldo?
https://mvsnoticias.com/tendencias/ciencia-tecnologia/2023/12/29/asi-lucirian-los-personajes-de-rugrats-en-la-vira-real-segun-la-inteligencia-artificial-620302.html;Así lucirían los personajes de Rugrats en la vida real, según la Inteligencia Artificial
https://mvsnoticias.com/economia/2023/12/29/infonavit-te-ayuda-decirle-adios-al-frio-con-estos-creditos-de-hasta-150-mil-pesos-620288.html;Infonavit te ayuda a decirle adiós al frío con estos créditos de hasta 150 mil pesos
https://mvsnoticias.com/economia/2023/12/29/estos-son-los-dias-en-que-los-supermercados-aplican-el-10-de-descuento-en-sus-productos-segun-la-condusef-620337.html;Estos son los días en que los supermercados aplican el 10% de descuento en sus productos, según la Condusef
https://www.jornada.com.mx/noticia/2023/12/29/opinion/los-marcos-mentales-prisiones-de-larga-duracion-7028;Los marcos mentales, prisiones de larga duración
https://www.jornada.com.mx/noticia/2023/12/29/politica/instruye-amlo-apertura-de-todos-los-expedientes-del-caso-ayotzinapa-9756;Instruye AMLO apertura de todos los expedientes del caso Ayotzinapa
https://www.jornada.com.mx/noticia/2023/12/29/estados/continuan-cruces-masivos-de-migrantes-en-la-frontera-con-texas-1797;Continúan cruces masivos de migrantes en la frontera con Texas
https://www.jornada.com.mx/noticia/2023/12/29/politica/inaugura-amlo-la-megafarmacia-del-bienestar-6463;Inaugura AMLO la Megafarmacia del Bienestar 
https://www.jornada.com.mx/noticia/2023/12/29/sociedad/amplia-sspc-plazo-para-regularizar-autos-chocolate-7809;Amplían plazo para regularizar autos 'chocolate'
https://www.jornada.com.mx/noticia/2023/12/29/capital/elementos-de-la-ssc-cdmx-detienen-a-cinco-ladrones-de-casa-habitacion-9641;Detienen a cinco ladrones relacionados con robo a casa de Miguel Bosé
https://www.jornada.com.mx/noticia/2023/12/29/estados/masacre-de-jovenes-en-cajeme-no-quedara-impune-asegura-fiscalia-9575;Masacre de jóvenes en Cajeme no quedará impune, asegura Fiscalía
https://www.jornada.com.mx/noticia/2023/12/29/politica/absuelven-de-delincuencia-organizada-a-jose-antonio-rico-coacusado-de-collado-5877;Absuelven de delincuencia organizada a José Antonio Rico, coacusado de Collado
https://www.jornada.com.mx/noticia/2023/12/29/economia/credito-al-consumo-avanzo-12-8-anual-en-noviembre-bdem-5777;Crédito al consumo avanzó 12.8% anual en noviembre: BdeM
https://www.jornada.com.mx/noticia/2023/12/29/economia/rescate-de-cfe-se-consolido-en-este-ano-3241;Rescate de CFE se consolidó en este año
https://www.primicias.ec/noticias/economia/cortes-luz-suspension-ecuador-15enero/;Cortes de luz se suspenden en todo Ecuador hasta el 15 de enero de 2024
https://www.primicias.ec/noticias/seguridad/metastasis-leandro-norero-agustin-intriago-relacion/;"Intriago habló de culpar a ""la gente de Correa"" por asesinato de periodista, según abogado de Norero"
https://www.primicias.ec/noticias/sociedad/galapagos-prohibicion-pirotecnia-conservacion/;Galápagos mantiene prohibida la pirotecnia desde hace seis años
https://www.primicias.ec/noticias/seguridad/judicatura-nombra-jueces-defensores-diciembre2023/;Judicatura nombra a 51 jueces y 11 defensores públicos
https://www.primicias.ec/noticias/jugada/altas-bajas-primera-etapa-ligapro-ecuador2024/;Altas y bajas confirmadas de la LigaPro 2024
https://www.primicias.ec/noticias/jugada/gustavo-vallecilla-jugador-universidad-catolica/;Gustavo Vallecilla es el nuevo refuerzo de Universidad Católica
https://www.primicias.ec/noticias/sucesos/esmeraldas-actos-violencia-diciembre2023/;Ocho carros incinerados y desmanes en calles de Esmeraldas
https://www.primicias.ec/noticias/sucesos/femicidio-nelly-orozco-latancunga-agresor-sentenciado/;Acusado por el femicidio de Nelly Orozco, en Latacunga, fue sentenciado a 26 años de cárcel
https://www.primicias.ec/noticias/economia/tarjeta-credito-endeudamiento-intereses-deudas/;"""Llegué a deber USD 38.000 a mis 27 años por tarjetas y préstamos"""
https://www.primicias.ec/noticias/jugada/guapo-barra/testamento-futbol-ligapro-ecuador-seleccion/; 
https://www.relevo.com/futbol/liga-primera/isco-preparadores-20231227110341-nt.html;"
Lo que no se vio de la resurrección de Isco: ""Hubo un momento en el que le vi un cambio brutal, ¡había recortado casi cuatro segundos!""
"
https://www.relevo.com/tenis/utopia-sueno-podemos-esperar-regreso-20231201092624-nt.html;"
Ha vuelto tantas veces que todos creen en Rafael Nadal: ""Si me dices que va a ganar Roland Garros, me lo creo""
"
https://www.relevo.com/tenis/atp/fecha-retorno-rafa-nadal-enero-20231230003936-nt.html;"
Rafa Nadal esquiva a varios 'cocos'... pero aún no sabe rival
"
https://www.relevo.com/baloncesto/nba/gilgeousalexander-doblete-ante-nuggets-gana-20231230080757-nt.html;"
Shai Gilgeous-Alexander hace doblete ante los Nuggets y gana terreno en la lucha por el MVP
"
https://www.relevo.com/baloncesto/nba/lebron-james-cumple-joven-nunca-20231228044545-nt.html;LeBron James cumple 39 años y no se le atisba un declive cercano
https://www.relevo.com/futbol/expediente-serio-ramos-futbolista-pudo-20231229112700-nt.html;"
Un control de dopaje mal hecho evitó que Sergio Ramos fuera sancionado
"
https://www.relevo.com/futbol/liga-primera/presion-unico-chino-historia-madrid-20231230070640-nt.html;"
La presión de ser el único chino en la historia del Real Madrid y el ojo derecho de Rafa Benítez: ""No me adapté… Me fui porque quería jugar con él""
"
